loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-11-19T10:43:32.614-05:00,1058,1732031011.999235,32.47038833769906,-84.99455886682537,74.67378,0.6829891,1.429695,175.9691814690609,169.6255131052425,13.89386678851457,39.45133605264847,-9999,1732031012.599438,10.197021484375,5.329301834106445,-45.73451614379883,313.0070190429688,318.0328369140625,10.96391296386719,808450.5488472501,-0.3456878662109375,0.009735107421875,-0.8719329833984375,808450.5240042501,0.4286016821861267,0.6244364380836487,2.507112264633179,808450.5500902501,-2.85015869140625,1.4659423828125,-36.37469482421875,808450.5240042501,1.182135428091791,-0.1170621786382868,0.2626358857430598,0.4285881221294403,0.6264833807945251,2.508296489715576,-0.1427488625049591,0.3114306032657623,0.02401059865951538,XArbitraryCorrectedZVertical,-0.140857090779633,-0.02468644868324413,-0.5451438282884595,-0.8260557486040807,-0.1127899810671806,-0.2596269547939301,-0.9590997099876404,9.771873474121094,5.842169761657715,-45.78582000732422,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:32.676-05:00,1059,1732031011.999235,32.47038833769906,-84.99455886682537,74.67378,0.6829891,1.429695,175.9691814690609,169.6255131052425,13.89386678851457,39.45133605264847,-9999,1732031012.659241,13.37344646453857,3.110531806945801,-45.24628448486328,304.7135009765625,309.7393188476562,10.96383571624756,808450.60847025,-0.409759521484375,-0.1442718505859375,-0.688720703125,808450.58362725,-0.01839658431708813,1.036619782447815,2.178372383117676,808450.6105422501,0.3441619873046875,-0.2107086181640625,-35.65583801269531,808450.58362725,1.327038042672899,-0.09547795829045601,0.2620768065550689,-0.01841111108660698,1.038666963577271,2.17955493927002,-0.2177824079990387,0.2187580466270447,0.3259263634681702,XArbitraryCorrectedZVertical,-0.1319624438176947,-0.04310959613762479,-0.6050047520236947,-0.78402602305664,-0.09207771718502045,-0.2590869963169098,-0.9614549279212952,12.86343955993652,3.439476490020752,-45.28440856933594,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:32.733-05:00,1060,1732031011.999235,32.47038833769906,-84.99455886682537,74.67378,0.6829891,1.429695,175.9691814690609,169.6255131052425,13.89386678851457,39.45133605264847,-9999,1732031012.718724,15.46710395812988,1.617028713226318,-44.86237716674805,298.1530151367188,303.1788330078125,10.96341133117676,808450.66809425,-0.744873046875,-0.4461669921875,-0.800689697265625,808450.64325125,-0.01218582596629858,0.4573827385902405,1.52537477016449,808450.6709942501,1.5867919921875,-1.736373901367188,-35.52395629882812,808450.64325125,1.447575323392508,-0.08386674852018372,0.2513453838652263,-0.01219990197569132,0.4594298303127289,1.52655816078186,-0.5537207126617432,-0.08045527338981628,0.2290598750114441,XArbitraryCorrectedZVertical,-0.121379028679358,-0.05176820576151429,-0.6524901672625252,-0.7462195306352326,-0.08113635331392288,-0.2487072944641113,-0.9651743769645691,15.29727745056152,1.719690084457397,-44.91903686523438,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:32.804-05:00,1061,1732031011.999235,32.47038833769906,-84.99455886682537,74.67378,0.6829891,1.429695,175.9691814690609,169.6255131052425,13.89386678851457,39.45133605264847,-9999,1732031012.798239,15.82615947723389,0.4297184944152832,-44.56243133544922,295.3923645019531,300.4181823730469,10.96240139007568,808450.72771725,-1.135650634765625,-0.6526336669921875,-0.9776763916015625,808450.70287425,0.1500741839408875,0.007378820329904556,0.4299937188625336,808450.70122225,1.793014526367188,-2.018829345703125,-35.2791748046875,808450.70287425,1.511805469868057,-0.08460656856277395,0.2460288181397597,0.1500607132911682,0.009425736032426357,0.4311780333518982,-0.9164215326309204,-0.3674076199531555,0.01562756299972534,XArbitraryCorrectedZVertical,-0.1179961823764018,-0.05355288837208318,-0.6763772976128841,-0.7250674210069463,-0.08196096867322922,-0.2435542941093445,-0.9664179682731628,16.03250503540039,0.8025025129318237,-44.51910400390625,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:32.853-05:00,1062,1732031011.999235,32.47038833769906,-84.99455886682537,74.67378,0.6829891,1.429695,175.9691814690609,169.6255131052425,13.89386678851457,39.45133605264847,-9999,1732031012.837977,14.9192590713501,0.4636945724487305,-44.55642700195312,298.0750122070312,303.100830078125,10.96221256256104,808450.7873412501,-0.94329833984375,-0.4466552734375,-0.95361328125,808450.76249825,0.3804866075515747,-0.6204579472541809,-1.409947276115417,808450.7616712501,1.099441528320312,-2.524002075195312,-35.59458923339844,808450.76249825,1.481957348630387,-0.09526031341110207,0.2678553019536505,0.3804728984832764,-0.6184109449386597,-1.408763289451599,-0.9875142574310303,-0.2766722142696381,-0.01421356201171875,XArbitraryCorrectedZVertical,-0.1302569665059552,-0.05521625283095782,-0.6635163331478282,-0.7346634164207193,-0.09172452986240387,-0.2646638154983521,-0.9599685668945312,15.38726139068604,0.2838869094848633,-44.75238800048828,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:32.924-05:00,1063,1732031011.999235,32.47038833769906,-84.99455886682537,74.67378,0.6829891,1.429695,175.9691814690609,169.6255131052425,13.89386678851457,39.45133605264847,-9999,1732031012.917546,10.92242622375488,3.122324466705322,-45.7341423034668,308.3447875976562,313.37060546875,10.96210670471191,808450.8469642501,-0.594146728515625,-0.0459136962890625,-0.940673828125,808450.8221212501,-0.2045629918575287,-0.9885475635528564,-2.288253307342529,808450.8221192501,-1.532089233398438,-1.227340698242188,-36.3375244140625,808450.8221212501,1.366137746196413,-0.1138856655840942,0.2870157276309189,-0.2045776695013046,-0.9865003228187561,-2.287070989608765,-0.7007623314857483,0.07020074129104614,-0.05252158641815186,XArbitraryCorrectedZVertical,-0.1463011802604158,-0.04643242160991384,-0.6173624231052155,-0.7715591571722829,-0.1089909821748734,-0.2830913066864014,-0.9528799653053284,12.92985916137695,1.465362310409546,-45.47285461425781,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:32.972-05:00,1064,1732031011.999235,32.47038833769906,-84.99455886682537,74.67378,0.6829891,1.429695,175.9691814690609,169.6255131052425,13.89386678851457,39.45133605264847,-9999,1732031012.957232,7.266425132751465,5.54398775100708,-46.42223739624023,314.1598205566406,319.1856384277344,10.96214771270752,808450.9065882501,-0.4877166748046875,0.061553955078125,-1.820724487304688,808450.8817452501,-0.9868830442428589,-2.059015274047852,-2.186710596084595,808450.8825702501,-6.320770263671875,2.501861572265625,-37.25578308105469,808450.8817452501,1.219189349992144,-0.1642053521671374,0.2600438559205593,-0.9868975877761841,-2.056967973709106,-2.185528039932251,-0.363389790058136,0.2952394187450409,-0.4467211961746216,XArbitraryCorrectedZVertical,-0.1525017599019655,-0.007311321076348286,-0.557072240057307,-0.8163088272145803,-0.1579723954200745,-0.2571229338645935,-0.9533795118331909,8.264891624450684,5.027931213378906,-46.36505508422852,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.045-05:00,1065,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.042593,3.095475196838379,3.16964864730835,-47.07912445068359,322.7312316894531,327.7570495605469,10.96218395233154,808450.9662112501,-0.1211395263671875,0.1777496337890625,-0.969146728515625,808450.9413682501,1.489409565925598,-0.4213821291923523,-1.762586832046509,808450.9430182501,-10.87374877929688,2.194778442382812,-37.76376342773438,808450.9413682501,1.098575290604649,-0.2158538828693672,0.2942124217288323,1.4893958568573,-0.4193351566791534,-1.76140284538269,-0.01071977615356445,0.463478684425354,-0.6291430592536926,XArbitraryCorrectedZVertical,-0.1799167349376331,0.01480041855087563,-0.4999698894500367,-0.8470188468390809,-0.2049783617258072,-0.2899861931800842,-0.9348218441009521,3.535964965820312,5.166898250579834,-46.93042373657227,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.091-05:00,1066,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.076429,2.60382080078125,1.468513607978821,-47.19476318359375,325.6682434082031,330.6940612792969,10.96214771270752,808451.02583525,0.0197601318359375,0.09478759765625,-0.5552215576171875,808451.00099225,0.7348353862762451,-0.2946641147136688,-1.297156572341919,808451.00346525,-11.61376953125,-1.111923217773438,-38.00540161132812,808451.00099225,1.024363734288117,-0.2010169283928425,0.3906863802077324,0.7348218560218811,-0.2926171720027924,-1.295972347259521,0.1965530961751938,0.4737492501735687,0.4094318747520447,XArbitraryCorrectedZVertical,-0.2165805766653462,-0.008846039674145543,-0.4613563164165712,-0.8603283313053974,-0.1846206337213516,-0.380823165178299,-0.906029224395752,2.699115753173828,1.795612335205078,-47.22412490844727,-1,2,808449.1153987499,unknown,2,2024-11-19T10:43:31.334-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.151-05:00,1067,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.136313,0.1928720474243164,0.4568126201629639,-47.36476898193359,329.8070373535156,334.8328552246094,10.96207904815674,808451.08545825,0.0586395263671875,-0.0059356689453125,-0.6814422607421875,808451.06061525,0.6978762745857239,-1.055052757263184,-0.9317473769187927,808451.06391425,-14.23158264160156,-2.451507568359375,-38.12712097167969,808451.06061525,0.9590549112983059,-0.2205635697928284,0.4355448596806961,0.697862446308136,-1.053005695343018,-0.9305636286735535,0.2487237304449081,0.4773550033569336,0.1499808430671692,XArbitraryCorrectedZVertical,-0.2400997747229252,-0.003734733149863299,-0.4266299271662167,-0.8719661614242847,-0.1983543783426285,-0.421904444694519,-0.8846762776374817,0.6824378967285156,0.7239422798156738,-47.39397048950195,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.211-05:00,1068,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.195716,-2.16864013671875,-1.297688484191895,-47.48853302001953,332.5461120605469,337.5719299316406,10.96163177490234,808451.14508225,0.1086273193359375,-0.2900238037109375,-0.5761566162109375,808451.12023925,0.3119089007377625,-0.6349804401397705,-0.5795946717262268,808451.1243642501,-16.54092407226562,-4.169082641601562,-38.26492309570312,808451.12023925,0.9228820384669918,-0.2592942450572369,0.4840272233617986,0.3118945360183716,-0.6329332590103149,-0.5784118175506592,0.2903153002262115,0.2728732526302338,0.3093050718307495,XArbitraryCorrectedZVertical,-0.2686765312065675,0.006579450173036234,-0.4008922509266502,-0.8758168176102676,-0.2269454598426819,-0.465347558259964,-0.8555392622947693,-1.842506408691406,-1.122219324111938,-47.50771331787109,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.270-05:00,1069,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.25541,-2.947003364562988,-1.606054544448853,-47.34390258789062,334.326171875,339.3519897460938,10.96051406860352,808451.2047052501,0.2407989501953125,-0.6444854736328125,-0.585418701171875,808451.17986225,0.2109633684158325,-0.1915635764598846,-0.4419665038585663,808451.1848142501,-17.2412109375,-4.413909912109375,-38.20252990722656,808451.17986225,0.8931145889711877,-0.2664492725307712,0.4961988734009785,0.2109493613243103,-0.1895165145397186,-0.4407830238342285,0.3496707677841187,-0.03218388557434082,0.166161060333252,XArbitraryCorrectedZVertical,-0.27512771642996,0.01102762003553673,-0.3855103917498794,-0.8806615546503909,-0.231552392244339,-0.476086288690567,-0.8483662605285645,-2.803715705871582,-1.576325654983521,-47.16431427001953,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808447.439177,0,3.331963,100.2613,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.329-05:00,1070,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.314967,-3.334029197692871,-1.661007642745972,-47.22528839111328,334.9738159179688,339.9996337890625,10.96024227142334,808451.2643292501,0.31768798828125,-0.8612518310546875,-0.80780029296875,808451.2394862501,-0.545661449432373,-0.01445617061108351,0.06653241813182831,808451.24526725,-17.53495788574219,-4.337600708007812,-37.97152709960938,808451.2394862501,0.8784475811985754,-0.2691730734578286,0.5015880540463648,-0.5456757545471191,-0.01240902580320835,0.06771541386842728,0.5512919425964355,-0.3571024835109711,0.2917951941490173,XArbitraryCorrectedZVertical,-0.2778594088804541,0.01306702566979203,-0.3780693841969016,-0.8829988314868276,-0.2331766039133072,-0.4808185696601868,-0.8452467918395996,-3.42520809173584,-1.961217641830444,-47.32818603515625,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.389-05:00,1071,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.374617,-2.571545600891113,0.1843338012695312,-47.1541748046875,333.2987365722656,338.3245544433594,10.96003818511963,808451.323952125,0.476654052734375,-0.8048248291015625,-1.095382690429688,808451.2991092501,-0.2699891328811646,0.5882608294487,0.8180293440818787,808451.3057152501,-16.67617797851562,-2.579452514648438,-37.93190002441406,808451.2991092501,0.8877915797909218,-0.2539195118687512,0.4605520658708835,-0.2700031399726868,0.590307891368866,0.8192128539085388,0.7187705039978027,-0.3343963325023651,-0.2805453538894653,XArbitraryCorrectedZVertical,-0.2574093626326315,0.01409543997030025,-0.3886598883213002,-0.8845820114740741,-0.2250265330076218,-0.4444427192211151,-0.8670834898948669,-2.904770851135254,0.1032922267913818,-47.17791748046875,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.449-05:00,1072,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.43419,-1.158028602600098,0.7834100723266602,-47.29499816894531,328.5137329101562,333.53955078125,10.95977020263672,808451.383576125,0.062744140625,-0.6136932373046875,-1.328826904296875,808451.358733125,-0.6129137277603149,0.0727572962641716,1.336257576942444,808451.366165125,-15.38529968261719,-1.885406494140625,-38.10484313964844,808451.358733125,0.9674932712684517,-0.2574918954778411,0.4332824406340282,-0.6129285097122192,0.07480456680059433,1.337439894676208,0.4057302474975586,-0.3802118003368378,-0.1028895974159241,XArbitraryCorrectedZVertical,-0.2470305103582905,0.01185612962543821,-0.4260370969946485,-0.8702457014036336,-0.2311238199472427,-0.4198521673679352,-0.8776707053184509,-1.192753791809082,0.4906418323516846,-47.23955917358398,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.509-05:00,1073,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.494151,-2.267513275146484,2.451017618179321,-46.82257843017578,324.5302124023438,329.5560302734375,10.95906639099121,808451.443199125,-0.215850830078125,-0.1095733642578125,-1.936141967773438,808451.418356125,0.1343604773283005,-0.04852066561579704,1.571437358856201,808451.426615125,-16.43186950683594,-0.33935546875,-37.63577270507812,808451.418356125,1.033672585896235,-0.3091268467305362,0.3755516146670887,0.1343460977077484,-0.04647349938750267,1.572620272636414,0.1914408802986145,0.2179363667964935,-1.22183895111084,XArbitraryCorrectedZVertical,-0.2350912858654009,0.04034619603410096,-0.4546744660086751,-0.8581230983891276,-0.28302401304245,-0.3667857646942139,-0.8862085342407227,-2.431844711303711,2.452813148498535,-46.748291015625,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.568-05:00,1074,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.553511,1.716364860534668,0.5733654499053955,-46.59611511230469,317.0195922851562,322.04541015625,10.95909309387207,808451.5028231251,-0.2497406005859375,-0.0926513671875,-1.05877685546875,808451.477980125,0.5793118476867676,1.929540038108826,1.766004920005798,808451.487063125,-12.1959228515625,-2.360931396484375,-37.30906677246094,808451.477980125,1.154804357196664,-0.2787917451334934,0.3779780467158456,0.5792980194091797,1.931587100028992,1.767188668251038,-0.04575979709625244,0.2458730936050415,-0.4005100727081299,XArbitraryCorrectedZVertical,-0.2303755164999521,0.01279490502690707,-0.5090584036962081,-0.8292302707082578,-0.2557690441608429,-0.3690420091152191,-0.8935268521308899,0.9013166427612305,0.936313271522522,-46.77788162231445,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.628-05:00,1075,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.613044,6.036870002746582,-0.5352284908294678,-46.08193588256836,311.2007141113281,316.2265319824219,10.95908260345459,808451.5624461251,-0.0862274169921875,0.246002197265625,-0.8803253173828125,808451.5376031251,0.2159922122955322,1.2694993019104,1.171784162521362,808451.547518125,-8.003921508789062,-3.368240356445312,-36.81755065917969,808451.5376031251,1.252001920617418,-0.2162657349514522,0.3771626698583687,0.2159783691167831,1.271546363830566,1.172967910766602,0.02994589507579803,0.4766367673873901,0.01819407939910889,XArbitraryCorrectedZVertical,-0.2131420633630466,-0.02328899955132404,-0.55576451778062,-0.8032146427070604,-0.1995014548301697,-0.3682840466499329,-0.9080561399459839,5.523054122924805,-0.4160118103027344,-46.21282196044922,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.687-05:00,1076,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.67269,9.012563705444336,-1.394963502883911,-45.48886871337891,306.4857788085938,311.5115966796875,10.95900058746338,808451.6220701251,0.1102752685546875,0.3392181396484375,-0.7022552490234375,808451.5972271251,-0.05489787086844444,1.189404487609863,1.279244661331177,808451.6079721251,-4.969894409179688,-4.2186279296875,-36.19747924804688,808451.5972271251,1.324669854382926,-0.177067882168131,0.3717470294730503,-0.05491149425506592,1.19145143032074,1.280428767204285,0.2338299155235291,0.6935659646987915,0.1538971662521362,XArbitraryCorrectedZVertical,-0.198595986223198,-0.04468051447955702,-0.589114976926655,-0.7819890221245339,-0.164112389087677,-0.3632436692714691,-0.9171265959739685,8.348810195922852,-1.293526887893677,-45.6927375793457,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:43:33.747-05:00,1077,1732031012.999219,32.47040037286452,-84.99458962609287,74.80875,0.4352048,1.573743,-1,-1,14.88411430354447,38.31776325651783,-9999,1732031013.732439,12.39503765106201,-1.092470407485962,-44.46969604492188,300.1683654785156,305.1941833496094,10.95875644683838,808451.6816931251,0.05426025390625,0.207733154296875,-0.7134552001953125,808451.6568501251,-0.5179142355918884,1.261000156402588,1.825420379638672,808451.6684291251,-1.69183349609375,-3.83026123046875,-35.16020202636719,808451.6568501251,1.418868439736812,-0.129225086898726,0.3362467911554428,-0.5179280638694763,1.263047218322754,1.826604127883911,0.2292085140943527,0.6117609739303589,0.2446002960205078,XArbitraryCorrectedZVertical,-0.1681619595502273,-0.0604750160577714,-0.6326825121951605,-0.7535099702840221,-0.1216492056846619,-0.3299463987350464,-0.9361286759376526,11.98269081115723,-1.201415300369263,-44.72677993774414,-1,2,808451.0233502501,unknown,2,2024-11-19T10:43:33.242-05:00,2024-11-19T10:15:12.891-05:00,75,1.189302,0.7204241,1.720189,61.64,0,0,2024-11-19T10:43:31.334-05:00,808448.50735,0,3.350456,100.2611,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
